Date,Open,High,Low,Close,Adj Close,Volume
2019-06-11,21099.539063,21259.699219,20932.130859,21124.000000,21124.000000,283800000
2019-06-18,21111.769531,21497.820313,20924.189453,21285.990234,21285.990234,306600000
2019-06-25,21238.070313,21758.339844,21035.839844,21729.970703,21729.970703,294500000
2019-07-02,21699.429688,21784.220703,21499.570313,21534.349609,21534.349609,244200000
2019-07-09,21598.150391,21720.140625,21488.220703,21685.900391,21685.900391,207800000
2019-07-16,21644.380859,21655.519531,20993.439453,21416.789063,21416.789063,278100000
2019-07-23,21425.439453,21823.070313,21411.929688,21616.800781,21616.800781,240700000
2019-07-30,21681.820313,21792.980469,20514.189453,20720.289063,20720.289063,384000000
2019-08-06,20325.519531,20782.060547,20110.759766,20684.820313,20684.820313,291800000
2019-08-13,20432.679688,20697.419922,20184.849609,20563.160156,20563.160156,311000000
2019-08-20,20605.349609,20731.189453,20173.759766,20261.039063,20261.039063,278300000
2019-08-27,20467.220703,20748.349609,20361.119141,20620.189453,20620.189453,281800000
2019-09-03,20581.580078,21333.509766,20554.160156,21318.419922,21318.419922,263400000
2019-09-10,21363.570313,22019.660156,21350.349609,21988.289063,21988.289063,414800000
2019-09-17,21947.589844,22255.560547,21878.630859,22079.089844,22079.089844,314100000
2019-09-24,22095.349609,22184.910156,21666.599609,21755.839844,21755.839844,357900000
2019-10-01,21831.439453,21938.769531,21276.009766,21375.250000,21375.250000,298400000
2019-10-08,21494.480469,21820.769531,21308.880859,21798.869141,21798.869141,243500000
2019-10-15,22063.710938,22649.849609,22049.710938,22548.900391,22548.900391,318600000
2019-10-22,22619.769531,22896.220703,22457.890625,22867.269531,22867.269531,234600000
2019-10-29,22950.789063,23008.429688,22705.599609,22850.769531,22850.769531,318200000
2019-11-05,23118.789063,23591.089844,23090.939453,23331.839844,23331.839844,406500000
2019-11-12,23336.369141,23545.699219,23062.160156,23416.759766,23416.759766,335800000
2019-11-19,23366.359375,23389.529297,22726.710938,23292.810547,23292.810547,305600000
2019-11-26,23451.400391,23608.060547,23273.369141,23529.500000,23529.500000,291100000
2019-12-03,23231.140625,23544.310547,23044.779297,23430.699219,23430.699219,288500000
2019-12-10,23372.390625,24050.039063,23333.630859,23952.349609,23952.349609,339200000
2019-12-17,24091.119141,24091.119141,23746.630859,23821.109375,23821.109375,301400000
2019-12-24,23839.179688,23967.179688,23656.619141,23656.619141,23656.619141,196200000
2019-12-31,23319.759766,23365.359375,23148.529297,23204.859375,23204.859375,72800000
2020-01-07,23320.119141,23903.289063,22951.179688,23850.570313,23850.570313,261800000
2020-01-14,23969.039063,24115.949219,23875.820313,24083.509766,24083.509766,274500000
2020-01-21,24072.810547,24081.750000,23317.320313,23343.509766,23343.509766,260200000
2020-01-28,23126.929688,23421.589844,22775.919922,22971.939453,22971.939453,336800000
2020-02-04,22881.130859,23995.369141,22854.449219,23685.980469,23685.980469,355200000
2020-02-11,23741.210938,23908.849609,23335.990234,23523.240234,23523.240234,262200000
2020-02-18,23398.570313,23806.560547,23133.599609,23386.740234,23386.740234,246500000
2020-02-25,22949.369141,22950.230469,20834.289063,21344.080078,21344.080078,583500000
2020-03-03,21651.990234,21719.779297,19472.259766,19698.759766,19698.759766,567600000
2020-03-10,19474.890625,19974.830078,16690.599609,17002.039063,17002.039063,850000000
2020-03-17,16726.949219,17557.039063,16358.190430,16887.779297,16887.779297,745200000
2020-03-24,17206.880859,19564.380859,17197.140625,19084.970703,19084.970703,693000000
2020-03-31,19181.900391,19336.189453,17646.500000,18576.300781,18576.300781,537000000
2020-04-07,18878.859375,19500.070313,18553.140625,19043.400391,19043.400391,449500000
2020-04-14,19150.300781,19922.070313,19093.119141,19669.119141,19669.119141,410200000
2020-04-21,19479.830078,19819.060547,18858.250000,19783.220703,19783.220703,390700000
2020-04-28,19776.179688,20365.890625,19551.730469,19619.349609,19619.349609,258600000
2020-05-05,19468.519531,20534.880859,19448.929688,20390.660156,20390.660156,241300000
2020-05-12,20413.230469,20457.369141,19832.880859,20133.730469,20133.730469,371200000
2020-05-19,20469.519531,20741.650391,20334.990234,20741.650391,20741.650391,353900000
2020-05-26,20927.960938,22161.390625,20918.109375,22062.390625,22062.390625,558600000
2020-06-02,22175.519531,23178.099609,22118.400391,23178.099609,23178.099609,458100000
2020-06-09,23135.789063,23185.849609,21529.830078,21530.949219,21530.949219,472000000
2020-06-16,21912.289063,22624.140625,21899.480469,22437.269531,22437.269531,389400000
2020-06-23,22636.060547,22693.890625,21969.589844,21995.039063,21995.039063,288100000
2020-06-30,22335.099609,22734.109375,22039.560547,22714.439453,22714.439453,324900000
2020-07-07,22649.900391,22784.740234,22285.070313,22784.740234,22784.740234,342800000
2020-07-14,22631.869141,22965.560547,22538.779297,22717.480469,22717.480469,328900000
2020-07-21,22789.380859,22925.580078,22429.570313,22715.849609,22715.849609,205800000
2020-07-28,22735.019531,22842.189453,21710.000000,22195.380859,22195.380859,410500000
2020-08-04,22379.740234,22603.820313,22204.609375,22329.939453,22329.939453,292400000
2020-08-11,22505.509766,23338.789063,22497.070313,23096.750000,23096.750000,378300000
2020-08-18,23097.800781,23149.849609,22851.830078,22985.509766,22985.509766,247700000
2020-08-25,23242.740234,23431.039063,22594.789063,23139.759766,23139.759766,354900000
2020-09-01,23089.630859,23580.509766,23047.769531,23089.949219,23089.949219,286300000
2020-09-08,23188.789063,23582.210938,22878.710938,23559.300781,23559.300781,356400000
2020-09-15,23438.830078,23506.449219,23272.230469,23360.300781,23360.300781,268500000
2020-09-22,23245.890625,23516.039063,23039.480469,23511.619141,23511.619141,301700000
2020-09-29,23410.500000,23622.740234,22951.410156,23312.140625,23312.140625,295300000
2020-10-06,23420.070313,23725.580078,23272.449219,23558.689453,23558.689453,267100000
2020-10-13,23667.900391,23707.160156,23382.669922,23671.130859,23671.130859,243900000
2020-10-20,23587.869141,23702.300781,23436.169922,23494.339844,23494.339844,237800000
2020-10-27,23376.960938,23485.800781,22948.470703,23295.480469,23295.480469,323700000
2020-11-03,23619.580078,24962.800781,23505.779297,24839.839844,24839.839844,300400000
2020-11-10,25087.300781,25928.179688,24833.179688,25906.929688,25906.929688,473700000
2020-11-17,26043.449219,26057.300781,25425.589844,25527.369141,25527.369141,299400000
2020-11-24,25901.449219,26834.199219,25901.449219,26433.619141,26433.619141,471600000
2020-12-01,26624.199219,26894.250000,26500.320313,26547.439453,26547.439453,346100000
2020-12-08,26380.320313,26870.470703,26327.080078,26732.439453,26732.439453,321000000
2020-12-15,26683.109375,26905.669922,26533.630859,26714.419922,26714.419922,316600000
2020-12-22,26559.330078,26854.029297,26361.660156,26854.029297,26854.029297,246600000
2020-12-29,26936.380859,27602.519531,26921.140625,27258.380859,27258.380859,161500000
2021-01-05,27151.380859,28139.029297,27002.179688,28139.029297,28139.029297,311500000
2021-01-12,28004.369141,28979.529297,27899.449219,28242.210938,28242.210938,357600000
2021-01-19,28405.490234,28846.150391,28373.339844,28822.289063,28822.289063,319900000
2021-01-26,28696.300781,28754.990234,27629.800781,28091.050781,28091.050781,413800000
2021-02-02,28207.480469,29400.560547,28089.119141,29388.500000,29388.500000,419400000
2021-02-09,29435.609375,30092.339844,29350.480469,30084.150391,30084.150391,318100000
2021-02-16,30229.460938,30714.519531,29847.330078,30156.029297,30156.029297,360500000
2021-02-23,30020.109375,30213.279297,28966.009766,29663.500000,29663.500000,305000000
2021-03-02,29939.750000,29996.390625,28308.570313,28743.250000,28743.250000,392300000
2021-03-09,28748.869141,29884.730469,28609.210938,29766.970703,29766.970703,448900000
2021-03-16,29770.390625,30485.000000,29107.630859,29174.150391,29174.150391,461100000
2021-03-23,29381.490234,29578.369141,28379.060547,29384.519531,29384.519531,429600000
2021-03-30,29365.039063,30195.000000,29165.519531,30089.250000,30089.250000,350100000
2021-04-06,30208.890625,30208.890625,29516.419922,29538.730469,29538.730469,304700000
2021-04-13,29605.689453,29897.109375,29530.839844,29685.369141,29685.369141,256500000
2021-04-20,29355.869141,29361.279297,28419.839844,29126.230469,29126.230469,282700000
2021-04-27,29174.529297,29187.109375,28760.269531,28812.630859,28812.630859,199200000
2021-05-04,29024.009766,29685.410156,28966.470703,29518.339844,29518.339844,228100000
2021-05-11,29238.560547,29289.119141,27385.029297,27824.830078,27824.830078,381100000
2021-05-18,27931.570313,28584.179688,27821.960938,28364.609375,28364.609375,313600000
2021-05-25,28516.990234,29194.109375,28360.560547,28860.080078,28860.080078,390800000
2021-06-01,28998.650391,29241.199219,28565.830078,29019.240234,29019.240234,283700000
2021-06-08,29046.029297,29208.349609,28799.740234,29161.800781,29161.800781,270200000
2021-06-15,29256.029297,29480.849609,27795.859375,28010.929688,28010.929688,328300000
2021-06-22,28513.070313,29174.169922,28494.460938,29048.019531,29048.019531,262800000
2021-06-29,28927.439453,28998.990234,28581.080078,28598.189453,28598.189453,245600000
2021-07-06,28677.949219,28748.230469,27419.400391,28569.019531,28569.019531,302000000
2021-07-13,28713.820313,28852.310547,27493.630859,27652.740234,27652.740234,258100000
2021-07-20,27351.800781,28036.470703,27330.150391,27833.289063,27833.289063,168900000
2021-07-27,27911.929688,28036.230469,27272.490234,27781.019531,27781.019531,307300000
2021-08-03,27580.029297,27888.869141,27488.740234,27820.039063,27820.039063,237700000
2021-08-10,27887.029297,28279.800781,27427.380859,27523.189453,27523.189453,299400000
2021-08-17,27666.939453,27750.390625,26954.810547,27494.240234,27494.240234,297400000
2021-08-24,27653.230469,27921.550781,27481.230469,27789.289063,27789.289063,264900000
2021-08-31,27690.769531,29705.039063,27602.210938,29659.890625,29659.890625,344000000
2021-09-07,29883.919922,30447.369141,29787.130859,30447.369141,30447.369141,389900000
2021-09-14,30584.769531,30795.779297,30202.509766,30500.050781,30500.050781,315500000
2021-09-21,30021.250000,30414.609375,29573.880859,30240.060547,30240.060547,304500000
2021-09-28,30142.380859,30207.630859,28343.580078,28444.890625,28444.890625,442100000
2021-10-05,28050.390625,28581.359375,27293.619141,28498.199219,28498.199219,423000000
2021-10-12,28458.880859,29144.330078,27993.460938,29025.460938,29025.460938,323900000
2021-10-19,29117.279297,29489.109375,28472.550781,28600.410156,28600.410156,305700000
2021-10-26,28927.609375,29666.830078,28475.060547,29647.080078,29647.080078,467400000
2021-11-02,29462.400391,29880.810547,29457.179688,29507.050781,29507.050781,303300000
2021-11-09,29557.550781,29861.880859,29040.080078,29776.800781,29776.800781,318300000
2021-11-16,29749.710938,29960.929688,29402.570313,29774.109375,29774.109375,315700000
2021-11-23,29663.449219,29758.050781,28187.119141,28283.919922,28283.919922,279000000
2021-11-30,28611.730469,28718.699219,27588.609375,27927.369141,27927.369141,432600000
2021-12-07,28138.820313,28908.289063,27961.660156,28640.490234,28640.490234,321600000
2021-12-14,28554.859375,29070.080078,27893.179688,27937.810547,27937.810547,321000000
2021-12-21,28309.599609,28870.130859,28226.429688,28676.460938,28676.460938,217500000
2021-12-28,28953.320313,29121.009766,28579.490234,28791.710938,28791.710938,132100000
2022-01-04,29098.410156,29388.160156,28293.699219,28478.560547,28478.560547,291400000
2022-01-11,28380.900391,28814.310547,27889.210938,28333.519531,28333.519531,352700000
2022-01-18,28451.339844,28690.339844,27129.609375,27588.369141,27588.369141,363300000
2022-01-25,27466.820313,27493.750000,26044.519531,27001.980469,27001.980469,380500000
2022-02-01,27167.140625,27564.619141,27016.710938,27248.869141,27248.869141,404100000
2022-02-08,27318.300781,27880.699219,26947.650391,27079.589844,27079.589844,332800000
2022-02-15,27183.560547,27486.089844,26549.000000,26910.869141,26910.869141,324500000
2022-02-22,26515.449219,26644.560547,25775.640625,26526.820313,26526.820313,329500000
2022-03-01,26836.740234,27013.259766,25006.259766,25221.410156,25221.410156,435400000
2022-03-08,24974.349609,25720.310547,24681.740234,25307.849609,25307.849609,463600000
2022-03-15,25228.529297,26862.429688,25219.130859,26827.429688,26827.429688,353300000
2022-03-22,27091.320313,28338.810547,27076.330078,27943.890625,27943.890625,390500000
2022-03-29,28173.429688,28281.449219,27399.480469,27736.470703,27736.470703,356800000
2022-04-05,27965.939453,27965.939453,26720.460938,26821.519531,26821.519531,355700000
2022-04-12,26606.869141,27203.769531,26304.080078,26799.710938,26799.710938,308500000
2022-04-19,27096.490234,27580.640625,26487.839844,26590.779297,26590.779297,316300000
2022-04-26,26743.210938,26964.589844,26051.039063,26818.529297,26818.529297,322800000
2022-05-03,26784.289063,27072.589844,26309.220703,26319.339844,26319.339844,178000000
2022-05-10,26149.060547,26836.960938,25688.109375,26547.050781,26547.050781,448700000
2022-05-17,26555.230469,27053.179688,26150.089844,27001.519531,27001.519531,369400000
2022-05-24,27005.429688,27401.240234,26578.029297,27369.429688,27369.429688,370500000
2022-05-31,27318.089844,27979.539063,27250.699219,27915.890625,27915.890625,401700000
2022-06-07,27984.789063,28389.750000,26948.220703,26987.439453,26987.439453,378400000
2022-06-14,26555.750000,26947.699219,25520.230469,25771.220703,25771.220703,402900000
2022-06-21,26070.919922,26938.429688,25972.279297,26871.269531,26871.269531,335900000
2022-06-28,26795.679688,27062.310547,25841.750000,26153.810547,26153.810547,411000000
2022-07-05,26386.230469,27062.169922,26051.189453,26812.300781,26812.300781,391000000
2022-07-12,26701.000000,26857.769531,26278.279297,26788.470703,26788.470703,244600000
2022-07-19,27003.830078,27952.250000,26791.710938,27699.250000,27699.250000,289400000
2022-07-26,27682.199219,28015.679688,27525.089844,27993.349609,27993.349609,335800000
2022-08-02,27812.480469,28279.119141,27530.599609,28249.240234,28249.240234,364600000
2022-08-09,28236.839844,28897.070313,27729.460938,28871.779297,28871.779297,268100000
2022-08-16,28829.529297,29222.769531,28586.359375,28794.500000,28794.500000,261700000
2022-08-23,28580.199219,28792.929688,27788.119141,27878.960938,27878.960938,284600000
2022-08-30,28086.720703,28233.800781,27511.679688,27619.609375,27619.609375,321700000
2022-09-06,27650.150391,28612.890625,27268.699219,28542.109375,28542.109375,315400000
2022-09-13,28556.210938,28659.759766,27525.679688,27567.650391,27567.650391,252900000
2022-09-20,27788.679688,27907.449219,26424.599609,26431.550781,26431.550781,284200000
2022-09-27,26585.380859,26680.199219,25621.960938,26215.789063,26215.789063,430600000
2022-10-04,26653.490234,27399.189453,26633.519531,27116.109375,27116.109375,296500000
2022-10-11,26757.119141,27180.160156,26237.419922,26775.789063,26775.789063,354600000
2022-10-18,27167.730469,27371.380859,26869.380859,26974.900391,26974.900391,299400000
2022-10-25,27113.199219,27602.990234,26981.080078,27587.460938,27587.460938,404300000
2022-11-01,27614.640625,27692.550781,27032.019531,27527.640625,27527.640625,349200000
2022-11-08,27718.839844,28329.539063,27370.619141,27963.470703,27963.470703,429400000
2022-11-15,27940.259766,28069.250000,27743.150391,27944.789063,27944.789063,324600000
2022-11-22,28059.509766,28502.289063,28038.160156,28162.830078,28162.830078,281200000
2022-11-29,27991.500000,28423.460938,27662.119141,27820.400391,27820.400391,386100000
2022-12-06,27704.060547,27952.800781,27415.660156,27842.330078,27842.330078,308100000
2022-12-13,28067.369141,28195.689453,27165.779297,27237.640625,27237.640625,299800000
2022-12-20,27257.349609,27339.490234,26106.380859,26405.869141,26405.869141,434100000
2022-12-27,26570.779297,26620.490234,25953.919922,26094.500000,26094.500000,227500000
2023-01-03,25834.929688,26034.060547,25661.890625,25973.849609,25973.849609,223800000
2023-01-10,26176.609375,26547.609375,25748.099609,25822.320313,25822.320313,380600000
2023-01-17,25915.509766,26938.279297,25895.300781,26906.039063,26906.039063,350800000
2023-01-24,27150.429688,27502.150391,27150.429688,27433.400391,27433.400391,334800000
2023-01-31,27458.560547,27821.220703,27302.220703,27693.650391,27693.650391,394800000
2023-02-07,27744.900391,27814.960938,27266.939453,27427.320313,27427.320313,364200000
2023-02-14,27705.369141,27727.660156,27426.480469,27531.939453,27531.939453,327300000
2023-02-21,27486.089844,27538.289063,27046.080078,27423.960938,27423.960938,271700000
2023-02-28,27515.339844,28288.619141,27305.369141,28237.779297,28237.779297,369300000
2023-03-07,28202.589844,28734.789063,27631.529297,27832.960938,27832.960938,416700000
2023-03-14,27455.949219,27455.949219,26632.919922,26945.669922,26945.669922,500100000
2023-03-21,27298.150391,27543.480469,27175.630859,27476.869141,27476.869141,259100000
2023-03-28,27573.820313,28258.910156,27432.759766,28188.150391,28188.150391,398300000
2023-04-04,28213.929688,28287.419922,27427.660156,27633.660156,27633.660156,317900000
2023-04-11,27895.900391,28599.750000,27854.820313,28514.779297,28514.779297,318300000
2023-04-18,28567.539063,28778.369141,28442.449219,28593.519531,28593.519531,288400000
2023-04-25,28697.730469,29145.890625,28241.669922,29123.179688,29123.179688,379000000
2023-05-02,29278.800781,29278.800781,28931.810547,28949.880859,28949.880859,138000000
2023-05-09,29020.630859,29629.470703,29020.630859,29626.339844,29626.339844,450600000
2023-05-16,29838.009766,31086.820313,29779.070313,31086.820313,31086.820313,446900000
2023-05-23,31245.720703,31560.429688,30558.140625,31233.539063,31233.539063,414500000
2023-05-30,31196.240234,32217.429688,30785.980469,32217.429688,32217.429688,541000000
2023-06-06,31988.369141,32708.529297,31420.449219,32434.000000,32434.000000,450600000
2023-06-13,32668.949219,33772.890625,32638.210938,33370.421875,33370.421875,521800000
2023-06-20,33269.570313,33657.871094,32392.720703,32698.810547,32698.810547,436800000
2023-06-27,32629.960938,33762.808594,32306.990234,33753.328125,33753.328125,495300000
2023-07-04,33512.261719,33576.449219,32065.630859,32189.730469,32189.730469,501400000
2023-07-11,32434.669922,32780.628906,31791.710938,32391.259766,32391.259766,343700000
2023-07-18,32457.179688,32896.031250,32080.949219,32700.939453,32700.939453,401500000
2023-07-25,32705.390625,33402.078125,32037.550781,33172.218750,33172.218750,581900000
2023-08-01,33292.308594,33488.769531,31830.230469,32254.560547,32254.560547,556000000
2023-08-08,32430.609375,32613.990234,32015.960938,32059.910156,32059.910156,399900000
2023-08-15,32372.529297,32403.929688,31275.250000,31565.640625,31565.640625,391900000
2023-08-22,31792.599609,32297.910156,31572.060547,32169.990234,32169.990234,344300000
2023-08-29,32280.570313,32845.460938,32186.570313,32710.619141,32710.619141,369600000
